id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
0;https://twitter.com/WiredUK/status/1218126026343112704;WiredUK;SoftBank’s ambitious plan to launch a second gargantuan fund for tech investment has repeatedly stalled. Now, market sources believe it may never happen ;2020-01-17 11:00:51+00:00;0;0;;;
1;https://twitter.com/WiredUK/status/1217797413722894338;WiredUK;SoftBank’s ambitious plan to launch a second gargantuan fund for tech investment has repeatedly stalled. Now, market sources believe it may never happen https://buff.ly/30qlaw5;2020-01-16 13:15:03+00:00;2;4;;;
2;https://twitter.com/WiredUK/status/1217023656913707008;WiredUK;This year Nasa will send the Mars 2020 rover to the Red Planet. And there's some serious tech involved ;2020-01-14 10:00:25+00:00;1;2;;;
3;https://twitter.com/WiredUK/status/1216676352339955712;WiredUK;This year Nasa will send the Mars 2020 rover to the Red Planet. And there's some serious tech involved https://buff.ly/2NnFFEl;2020-01-13 11:00:21+00:00;2;4;;;
4;https://twitter.com/WiredUK/status/1215610492590469120;WiredUK;Tech companies are breaking all the rules about death ;2020-01-10 12:25:01+00:00;0;0;;;
5;https://twitter.com/WiredUK/status/1214898316959526912;WiredUK;#Throwback: Wired UK's @Gmvolpi made the trip to Las Vegas to attend #CES in 2018, when, even then, this mammoth tech trade show seemed to be on its last legs ;2020-01-08 13:15:05+00:00;0;1;@Gmvolpi;#Throwback #CES;
6;https://twitter.com/WiredUK/status/1214449088256720896;WiredUK;Want know what to expect from the world's biggest consumer tech show? Why, a solar electric ice-cream van of course #CES2020;2020-01-07 07:30:00+00:00;0;3;;#CES2020;
7;https://twitter.com/WiredUK/status/1214291801798041600;WiredUK;As our most important tech devices merge into one hardly distinguishable glass slab, smartphone markers will do anything to stand out via @WIRED;2020-01-06 21:05:00+00:00;0;3;@WIRED;;
8;https://twitter.com/WiredUK/status/1214168489059065861;WiredUK;Want know what to expect from the world's biggest consumer tech show? Why, a solar electric ice-cream van of course #CES2020 https://buff.ly/37DEQis;2020-01-06 12:55:00+00:00;0;2;;#CES2020;
9;https://twitter.com/WiredUK/status/1214139686576414721;WiredUK;As our most important tech devices merge into one hardly distinguishable glass slab, smartphone markers will do anything to stand out via @WIRED https://buff.ly/2ZLPDnU;2020-01-06 11:00:33+00:00;1;1;@WIRED;;
10;https://twitter.com/WiredUK/status/1213762161052471296;WiredUK;As our most important tech devices merge into one hardly distinguishable glass slab, smartphone markers will do anything to stand out https://buff.ly/39vKGUV;2020-01-05 10:00:24+00:00;0;2;;;
11;https://twitter.com/WiredUK/status/1213173283799089163;WiredUK;This investor has funded founders across the world. Now he's returning to London to help create the next tech giant ;2020-01-03 19:00:25+00:00;3;1;;;
12;https://twitter.com/WiredUK/status/1212999604624646146;WiredUK;Investor Danny Rimer has funded founders across the world. Now he's returned to London to help create the next tech giant https://buff.ly/2SMNlDu;2020-01-03 07:30:16+00:00;1;2;;;
13;https://twitter.com/WiredUK/status/1210878089502302209;WiredUK;What its like to ride in the RAF's new, high-tech centrifuge ;2019-12-28 11:00:08+00:00;1;1;;;
14;https://twitter.com/WiredUK/status/1209066123645390853;WiredUK;If money was no object, what luxury tech would you buy? We’ve rounded up the gear of the year for you to lust over ;2019-12-23 11:00:01+00:00;1;1;;;
15;https://twitter.com/WiredUK/status/1209051043050508288;WiredUK;Add these luxury tech items to your Christmas list: - ROBO-SHARK - 14K Gold Grill Set - Deep Sleep Cocoon Christmas? Sorted https://buff.ly/2S9JKPL;2019-12-23 10:00:06+00:00;0;0;;;
16;https://twitter.com/WiredUK/status/1208084650289184769;WiredUK;Step 1: Buy everything on this list for yourself. Step 2: Start again and see if any of WIRED's favourite tech toys might work for gifts this year ;2019-12-20 18:00:00+00:00;0;3;;;
17;https://twitter.com/WiredUK/status/1207941241087938560;WiredUK;Our pick of the top tech toys you can buy this year https://buff.ly/2S9svya;2019-12-20 08:30:08+00:00;1;2;;;
18;https://twitter.com/WiredUK/status/1207275570670850049;WiredUK;DNA testing kits, home security tech and smart speakers – here's why to think twice before gifting your loved ones any of these ;2019-12-18 12:25:00+00:00;2;4;;;
19;https://twitter.com/WiredUK/status/1207044049024245762;WiredUK;How are you? Bit of a cold? Perhaps something worse? Silicon Valley wants to know – big tech is coming for our health data ;2019-12-17 21:05:01+00:00;4;2;;;
20;https://twitter.com/WiredUK/status/1206944774579732482;WiredUK;Big tech is after your health information – and the NHS is a huge source of high quality data ;2019-12-17 14:30:32+00:00;5;4;;;
21;https://twitter.com/WiredUK/status/1206876791517974529;WiredUK;Neural mysticism and blockchain astrology are blossoming – and blurring the line between tech and spirituality ;2019-12-17 10:00:24+00:00;1;2;;;
