id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
0;https://twitter.com/BBCSport/status/1223754149835288578;BBCSport;"Bournemouth manager Eddie Howe has described today's win over Aston Villa as a ""big moment"" in the Cherries' season https://bbc.in/37N8jHi";2020-02-01 23:45:00+00:00;13;244;;;
1;https://twitter.com/BBCSport/status/1223750375565643778;BBCSport;Cheeky Dan Biggar! Watch a brilliant piece of play as Josh Adams scored his second try of the day against Italy today https://bbc.in/2UjzZQ2;2020-02-01 23:30:00+00:00;9;84;;;
2;https://twitter.com/BBCSport/status/1223746600218038273;BBCSport;Erling Haaland scored his 7th goal in three Bundesliga games as records fell in Dortmund's big win over Union Berlin today https://bbc.in/38TrXRU;2020-02-01 23:15:00+00:00;63;1008;;;
3;https://twitter.com/BBCSport/status/1223742826892034048;BBCSport;Bruno Fernandes had a solid debut for Man Utd today but was unable to inspire his side to victory against Wolves https://bbc.in/2Oet9Yj;2020-02-01 23:00:00+00:00;36;590;;;
4;https://twitter.com/BBCSport/status/1223739050294534145;BBCSport;Karim Benzema was the difference today as Real Madrid beat Atletico to go six points clear at the top of La Liga https://bbc.in/2RRZGpr;2020-02-01 22:45:00+00:00;19;276;;;
5;https://twitter.com/BBCSport/status/1223735275391791104;BBCSport;Jurgen Klopp is the closest thing to Sir Alex Ferguson the Premier League has seen, says Dion Dublin https://bbc.in/2UfJEXJ;2020-02-01 22:30:00+00:00;99;1435;;;
6;https://twitter.com/BBCSport/status/1223731500480266241;BBCSport;Mbwana Samatta became the first player from Tanzania to score in the Premier League today. Can you name the 17 other players who are their nation's only ever Premier League goalscorer? https://bbc.in/2GN4vcY;2020-02-01 22:15:00+00:00;43;574;;;
7;https://twitter.com/BBCSport/status/1223727728324534273;BBCSport;A goalkeeping howler Five things you may have missed today in the EFL https://bbc.in/2S8ItqC;2020-02-01 22:00:00+00:00;5;111;;;
8;https://twitter.com/BBCSport/status/1223723644343504901;BBCSport;"Novak Djokovic says he will have to ""go up another level"" if he is to beat Dominic Thiem in the #AusOpen final https://bbc.in/37QPNgX";2020-02-01 21:43:47+00:00;17;183;;#AusOpen #AusOpen;
9;https://twitter.com/BBCSport/status/1223720341886947333;BBCSport;It's a winning start in the #SixNations for Ireland - watch the best bits from their win against Scotland here https://bbc.in/2RPo4bd;2020-02-01 21:30:39+00:00;4;80;;#SixNations;
10;https://twitter.com/BBCSport/status/1223720176627134464;BBCSport;We’re on the hunt for teams of three mates to take part in the ultimate penalty shoot-out! So if you’re 18-24 and support @ManCity or@LFC get in touch: bbccasting@uk.rapp.com #mcfc #lfc;2020-02-01 21:30:00+00:00;6;63;@ManCity;#mcfc #lfc;
11;https://twitter.com/BBCSport/status/1223718917752922114;BBCSport;"Fancy being on TV with @yungfilly1 &amp; Chunkz_EN? We’re on the hunt for teams of three mates to take part in the ultimate penalty shoot-out! So if you’re 18-24 and support @ManCity or @LFC get in touch: bbccasting@uk.rapp.com #mcfc #lfc";2020-02-01 21:25:00+00:00;12;102;@yungfilly1 @ManCity @LFC;#mcfc #lfc;
12;https://twitter.com/BBCSport/status/1223716505617039363;BBCSport;PSG thrashed Montpellier to go 13 points clear at the top of Ligue 1 today - but both Neymar and Kylian Mbappe were not happy https://bbc.in/2Sb7Pnv;2020-02-01 21:15:25+00:00;53;745;;;
13;https://twitter.com/BBCSport/status/1223712628725428224;BBCSport;Liverpool opened up a historic 22-point lead at the top of the Premier League after a 4-0 win over Southampton today https://bbc.in/31fV67j #LFC;2020-02-01 21:00:00+00:00;32;374;;#LFC;
14;https://twitter.com/BBCSport/status/1223712628255514624;BBCSport;#SuperBowlLIV is live on BBC One on Sunday! Miami's celebrity host is throwing a once-in-a-lifetime party for the winners. https://bbc.in/31egU3i #bbcnfl;2020-02-01 21:00:00+00:00;14;137;;#SuperBowlLIV #bbcnfl;
15;https://twitter.com/BBCSport/status/1223705076621086720;BBCSport; A new British record! Jemma Reekie has taken half a second off the 800m indoor record, beating four-time European champion Laura Muir in the process. In full https://bbc.in/2SaBGMR;2020-02-01 20:30:00+00:00;8;204;;;
16;https://twitter.com/BBCSport/status/1223701301659348993;BBCSport;One day until the #SuperBowl! Here's all you need to know about the event https://bbc.in/31gCTGz;2020-02-01 20:15:00+00:00;10;103;;#SuperBowl;
17;https://twitter.com/BBCSport/status/1223697528396374018;BBCSport;Erling Haaland and Jadon Sancho both made history as Dortmund thrashed Union Berlin 5-0 today https://bbc.in/2ue08F8;2020-02-01 20:00:00+00:00;31;457;;;
